hitid	uid	pc
11	256	PartialChain(chain=[71, 279, 283, 163, 397, 162, 13, 342], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	259	PartialChain(chain=[217, 198, 279, 71, 182, 220, 13, 456, 320, 163], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	260	PartialChain(chain=[198, 162, 283, 342, 419, 457], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	262	PartialChain(chain=[283, 342, 25, 456, 279, 103, 397, 13, 457, 163, 162, 147, 419], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	271	PartialChain(chain=[182, 419, 457, 198, 71, 13, 217, 279, 397, 147], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	272	PartialChain(chain=[163, 162, 71, 147, 397, 283, 279, 342], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	275	PartialChain(chain=[283, 182, 198, 163, 13, 217, 162, 456, 220, 457, 71, 397, 279, 320], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	278	PartialChain(chain=[283, 457, 71, 182, 217, 279, 220, 163, 29, 397, 162, 147, 13, 342], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	281	PartialChain(chain=[182, 279, 397, 147, 103], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	282	PartialChain(chain=[456, 162, 419, 320, 163, 103, 283, 13, 182, 147, 397, 342, 457, 279], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	284	PartialChain(chain=[283, 163, 103, 147], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	289	PartialChain(chain=[283, 279, 456, 342, 198, 29, 147, 163, 103, 162, 71], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	290	PartialChain(chain=[283, 279, 163, 397, 217, 198, 220, 71, 419], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	297	PartialChain(chain=[220, 198, 397, 13, 283, 217, 279], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	300	PartialChain(chain=[147, 13, 217, 182, 397, 457, 419], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	316	PartialChain(chain=[71, 182, 147, 162, 397, 198, 457, 217], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	319	PartialChain(chain=[320, 163, 182, 279, 13, 397, 457, 103, 147, 217, 162, 198], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	320	PartialChain(chain=[163, 397, 279, 283, 457, 71, 162], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	321	PartialChain(chain=[71, 419, 397, 163, 162, 457, 182], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	322	PartialChain(chain=[163, 162, 397, 182, 217, 71, 147, 283], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	323	PartialChain(chain=[397, 279, 198, 71, 182, 13, 163, 457, 217, 220, 456, 419], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	324	PartialChain(chain=[419, 397, 198, 71, 342, 456, 147, 217, 457, 103, 162], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	326	PartialChain(chain=[283, 279, 103, 182, 71, 419, 457, 342, 397], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	327	PartialChain(chain=[163, 182, 279, 217, 13, 147, 71, 419, 320, 397, 29, 457, 162], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	328	PartialChain(chain=[71, 279, 163, 419, 198, 217, 397, 457, 162, 147], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	331	PartialChain(chain=[279, 163, 29, 182, 283, 198, 220, 217, 71, 419, 13, 103, 162, 147, 457], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	335	PartialChain(chain=[198, 283, 217, 71, 279, 29, 457, 397, 342], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	337	PartialChain(chain=[283, 13, 279, 198, 29, 220, 163, 456, 147, 457, 103, 397, 217, 162], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	339	PartialChain(chain=[320, 71, 103, 147, 163, 397, 279], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	344	PartialChain(chain=[198, 217, 279, 397], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	347	PartialChain(chain=[182, 283, 71, 397, 217, 419, 279, 198], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	348	PartialChain(chain=[283, 342, 29, 456, 279, 198, 103, 71, 217, 147, 457, 13, 397, 163, 162], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
11	350	PartialChain(chain=[198, 279, 456, 163, 283, 103, 162, 342], item_set={320, 198, 71, 456, 457, 397, 13, 147, 342, 279, 25, 217, 283, 220, 29, 162, 163, 419, 103, 182})
12	1	PartialChain(chain=[449, 131, 74, 16, 214, 412, 143, 302, 194, 117], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	13	PartialChain(chain=[302, 214, 216, 412], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	15	PartialChain(chain=[131, 194, 117, 169, 216, 74, 173, 223, 302, 214, 334, 143, 449, 58, 441, 9, 16, 462, 52, 412], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	21	PartialChain(chain=[216, 131, 194, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	23	PartialChain(chain=[131, 194, 117, 216, 334, 223, 441, 58, 214, 16, 449, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	31	PartialChain(chain=[194, 216, 173, 117, 9, 462], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	34	PartialChain(chain=[131, 449, 302, 216, 412], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	37	PartialChain(chain=[223, 449, 216], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	42	PartialChain(chain=[223, 449, 131, 216, 302, 173, 194, 16], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	59	PartialChain(chain=[131, 223, 216, 302, 441, 214], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	65	PartialChain(chain=[173, 143, 58, 216, 74, 223, 214, 412, 9], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	66	PartialChain(chain=[449, 216, 223, 302, 131], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	75	PartialChain(chain=[449, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	76	PartialChain(chain=[131, 216, 117, 449, 194, 302, 214], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	77	PartialChain(chain=[173, 412, 169], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	83	PartialChain(chain=[131, 169, 216, 223, 173, 449, 441, 16, 334, 412], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	85	PartialChain(chain=[449, 9, 223, 169, 74, 131, 216, 173, 194, 214, 334, 16, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	86	PartialChain(chain=[169, 194, 216], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	96	PartialChain(chain=[131, 194, 169], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	99	PartialChain(chain=[449, 223, 216, 74, 169, 117, 131, 214, 334, 302, 173], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	101	PartialChain(chain=[131, 74, 216, 117, 412, 449, 441, 223, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	105	PartialChain(chain=[216, 214, 449, 169, 173], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	109	PartialChain(chain=[216, 74, 131, 173, 223, 169, 194, 334, 449, 214, 9], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	110	PartialChain(chain=[223, 214, 173, 74, 441, 216], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	112	PartialChain(chain=[131, 74, 302, 216, 449], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	114	PartialChain(chain=[173, 131, 214, 117, 143, 441, 74, 16, 223, 449, 412, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	116	PartialChain(chain=[214, 169, 449, 117, 334, 216, 16, 223, 143], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	120	PartialChain(chain=[216, 449, 462, 334, 214, 74, 143, 117, 194, 173, 58, 223, 302, 52], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	121	PartialChain(chain=[143, 216, 9, 74], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	127	PartialChain(chain=[131, 216, 223, 412, 334, 117, 173], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	128	PartialChain(chain=[216, 223, 169, 131, 74], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	129	PartialChain(chain=[74, 412, 194, 302, 143, 169, 117, 216, 131, 58, 223, 173, 441, 214, 449, 334, 9, 16, 462, 52], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	132	PartialChain(chain=[131, 302, 216, 194, 441, 223, 412, 52, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	133	PartialChain(chain=[223, 214, 216, 74, 173, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	136	PartialChain(chain=[449, 52, 216, 9, 143, 214, 173, 169, 334, 441, 16, 302, 223], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	137	PartialChain(chain=[173, 216, 223, 74], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	141	PartialChain(chain=[9, 223, 449, 131, 214, 216, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	143	PartialChain(chain=[169, 449, 117, 194, 216, 131, 223, 441, 58, 302, 16, 9, 173, 143, 334, 214], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	151	PartialChain(chain=[216, 131, 441, 74, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	152	PartialChain(chain=[302, 169, 131, 441, 412], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	153	PartialChain(chain=[74, 173, 216, 131, 223], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	156	PartialChain(chain=[216, 223, 194, 449, 131, 334, 117, 169, 74, 173, 143, 9], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	158	PartialChain(chain=[223, 216, 449, 131, 117, 194, 143, 412, 16, 302, 58, 214, 9, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	159	PartialChain(chain=[131, 169, 143, 412], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	167	PartialChain(chain=[194, 216, 16, 173, 441, 334, 9], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	168	PartialChain(chain=[214, 334, 216, 173, 223], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	172	PartialChain(chain=[223, 131, 449, 216, 16, 441, 9, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	182	PartialChain(chain=[449, 214, 52, 9, 223, 462, 16, 302, 441, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	183	PartialChain(chain=[449, 223, 117, 131, 194, 216, 9, 412, 58, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	186	PartialChain(chain=[216, 449, 173, 143, 117, 223, 214, 194, 169, 131, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	196	PartialChain(chain=[52, 462, 9, 449, 74, 194, 117, 223, 216, 143, 131, 58, 16, 214, 441, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	198	PartialChain(chain=[302, 131, 169, 449, 223, 216, 74], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	203	PartialChain(chain=[74, 131], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	204	PartialChain(chain=[131, 449, 223, 169, 216], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	212	PartialChain(chain=[131, 194, 223, 449, 117, 216, 334, 169, 74, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	215	PartialChain(chain=[131, 74, 216, 302, 214, 334, 9, 449, 412, 169, 194, 441, 462], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	216	PartialChain(chain=[412, 194, 169, 131, 143], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	221	PartialChain(chain=[449, 412, 131, 302, 334, 223], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	234	PartialChain(chain=[334, 223, 74, 216], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	236	PartialChain(chain=[131, 223, 449], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	237	PartialChain(chain=[74, 131, 223, 412, 169, 143, 334, 214, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	238	PartialChain(chain=[214, 223, 302, 74], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	239	PartialChain(chain=[169, 223, 117, 214, 334, 131, 449, 58, 441, 16, 74, 216, 412, 9], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	247	PartialChain(chain=[334, 194, 117, 223, 143, 449, 216, 74, 302, 214], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	250	PartialChain(chain=[223, 302, 216, 412, 143, 169, 58], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	251	PartialChain(chain=[194, 223, 216, 131, 74, 169, 302, 143], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	256	PartialChain(chain=[449, 223, 216, 334, 214], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	259	PartialChain(chain=[223, 216, 131, 173], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	262	PartialChain(chain=[131, 216, 194, 223, 334, 143, 449, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	269	PartialChain(chain=[449, 223, 9, 131, 58, 214, 169, 216, 16, 302], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	271	PartialChain(chain=[216, 223, 173, 441, 302, 143, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	272	PartialChain(chain=[449, 16, 216, 302, 58, 173, 223, 412, 462, 214], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	273	PartialChain(chain=[223, 131, 216, 117, 169, 334, 173, 194, 441, 214, 302, 52, 74, 143], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	275	PartialChain(chain=[131, 449, 216, 194, 223, 302, 173, 169], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	278	PartialChain(chain=[131, 194, 117, 216, 58, 214, 302, 52, 449], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	282	PartialChain(chain=[131, 216, 302, 223, 214, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	284	PartialChain(chain=[214, 9, 449], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	289	PartialChain(chain=[214, 216, 334, 441, 131, 223, 173], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	290	PartialChain(chain=[223, 131, 216, 74, 169, 412, 143], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	291	PartialChain(chain=[449, 117, 131, 412, 58, 302, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	297	PartialChain(chain=[412, 216, 173, 194, 117], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	300	PartialChain(chain=[74, 302, 441, 214], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	316	PartialChain(chain=[223, 131, 169, 173], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	319	PartialChain(chain=[131, 216, 173], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	320	PartialChain(chain=[302, 214, 74, 449], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	321	PartialChain(chain=[223, 216, 173, 16, 52, 9, 143], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	322	PartialChain(chain=[302, 214, 334], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	323	PartialChain(chain=[131, 412, 223, 58, 334, 302, 52, 9], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	325	PartialChain(chain=[16, 441, 58, 449, 216, 74, 169], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	326	PartialChain(chain=[74, 9, 216, 334, 131], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
12	327	PartialChain(chain=[223, 131, 216, 302, 412, 143], item_set={449, 194, 131, 9, 74, 334, 143, 16, 462, 214, 216, 412, 223, 169, 173, 302, 52, 117, 441, 58})
